,station_id,total_rides,lat,lon,station_name,neighborhood
2358,4054.02,2810.0,40.6753274,-74.0100698,Wolcott St & Dwight St,6
2359,4054.06,707.0,40.67487503856169,-74.01048018571481,Dwight St & Dikeman St,6
2360,4055.04,2999.0,40.67374,-73.90852,Bergen St & Mother Gaston Blvd,27
2361,4057.04,13148.0,40.67412,-73.94447,Brooklyn Ave & Prospect Pl,13
2362,4060.09,22223.0,40.6751622,-73.9814832,Carroll St & 5 Ave,15
2363,4064.03,2366.0,40.67423,-73.91656,Bergen St & Saratoga Ave,27
2364,4066.15,18930.0,40.676368,-73.952918,Bedford Ave & Bergen St,13
2365,4072.02,1910.0,40.6747,-73.92512,Bergen St & Buffalo Ave,27
2366,4074.14,34985.0,40.676513,-73.959431,Classon Ave & St Marks Ave,15
2367,4077.04,17021.0,40.6746957,-73.99785768,Smith St & 9 St,6
2368,4077.07,21558.0,40.6763947,-73.99869893,Court St & Nelson St,6
2369,4080.01,4800.0,40.67686,-73.93327,Schenectady Ave & Pacific St,13
2370,4086.05,3911.0,40.6769993,-74.00647134,Columbia St & W 9 St,6
2371,4086.06,3962.0,40.6763744,-74.00324957,Henry St & W 9 St,6
2372,4087.01,2340.0,40.67621,-73.90351,Van Sinderen Ave & Atlantic Ave,27
2373,4089.01,8236.0,40.6756,-73.9415,Bergen St & Kingston Ave,13
2374,4095.03,17469.0,40.6773429,-74.01275056,Van Brunt St & Wolcott St,6
2375,4095.10,16022.0,40.6758329439129,-74.01472628116608,Van Brunt St & Van Dyke St,6
2376,4096.08,989.0,40.67486,-73.91123,Dean St & Rockaway Ave,27
2377,4098.06,14678.0,40.67514,-73.94716,New York Ave & St Marks Ave,13
2378,4101.17,26954.0,40.676757,-73.983262,President St & 4 Ave,6
2379,4105.01,2984.0,40.67607,-73.92171,Pacific St & Ralph Ave,27
2380,4107.05,22579.0,40.6758324,-73.9561677,Franklin Ave & St Marks Ave,15
2381,4107.13,35169.0,40.67759206937376,-73.955637216568,Dean St & Franklin Ave,15
2382,4110.10,15865.0,40.6777287,-73.99364123,3 St & Hoyt St,6
2383,4113.01,1575.0,40.67639,-73.92748,Pacific St & Rochester Ave,27
2384,4116.08,21974.0,40.6769694,-73.96579,Prospect Pl & Underhill Ave,15
2385,4119.04,17794.0,40.6783563,-74.00014502,Clinton St & 4 Place,6
2386,4120.02,3354.0,40.67709,-73.9008,Fulton St & Williams Ave,27
2387,4122.03,4450.0,40.67686,-73.93607,Pacific St & Troy Ave,13
2388,4124.04,6342.0,40.6803560840434,-73.9476791024208,Verona Pl & Fulton St,13
2389,4125.07,61979.0,40.6776147,-73.97324283,7 Ave & Park Pl,15
2390,4128.08,4730.0,40.6777748,-74.0094613,Pioneer St & Richards St,6
2391,4129.10,1828.0,40.67738,-73.90829,Herkimer St & Eastern Pkwy,27
2392,4131.03,11500.0,40.67669,-73.94437,Brooklyn Ave & Dean St,13
2393,4134.06,19881.0,40.6765304,-73.97846879,Berkeley Pl & 6 Ave,15
2394,4137.10,8850.0,40.677236,-74.015665,Coffey St & Conover St,6
2395,4137.14,8396.0,40.67818387977647,-74.0170168876648,Coffey St & Ferris St,6
2396,4138.04,3094.0,40.67854,-73.91367,Thomas S. Boyland St & Fulton St,27
2397,4140.03,20924.0,40.6776,-73.94963,Pacific St & Nostrand Ave,13
2398,4143.03,1468.0,40.67909799721684,-73.98765474557877,Union St & Nevins St,6
2399,4143.04,13477.0,40.677027,-73.9865,3 Ave & Carroll St,6
2400,4146.02,2616.0,40.67717,-73.92285,Columbus Pl & Atlantic Ave,27
2401,4148.07,13099.0,40.6791944,-73.9587903,Pacific St & Classon Ave,15
2402,4151.01,20462.0,40.6787242,-73.99599099,Smith St & 3 St,6
2403,4154.02,3793.0,40.6767,-73.93051,Pacific St & Utica Ave,27
2404,4157.10,76100.0,40.6794388,-73.9680438,Bergen St & Vanderbilt Ave,15
2405,4161.01,5896.0,40.6786,-73.90369,Van Sinderen Ave & Truxton St,27
2406,4166.08,19899.0,40.6793307,-73.97519523,Prospect Pl & 6 Ave,15
2407,4169.04,12688.0,40.679043,-74.011169,Pioneer St & Van Brunt St,6
2408,4170.08,3044.0,40.67872,-73.91105,Somers St & Rockaway Ave,27
2409,4172.04,8798.0,40.67955,-73.94709,Herkimer St & New York Ave,13
2410,4175.14,21337.0,40.6792788,-73.98154004,Douglass St & 4 Ave,20
2411,4175.15,29359.0,40.6772744,-73.98282002,Union St & 4 Ave,6
2412,4179.03,2707.0,40.67853,-73.91642,Fulton St & Saratoga Ave,27
2413,4181.10,10899.0,40.68012,-73.95362,Brevoort Pl & Bedford Ave,13
2414,4184.07,13699.0,40.6786115,-73.99037292,Carroll St & Bond St,6
2415,4187.04,2550.0,40.67923,-73.92588,Sumpter St & Fulton St,27
2416,4190.06,26870.0,40.678045,-73.962408,Grand Ave & Bergen St,15
2417,4193.14,21451.0,40.6809591,-73.99905709,1 Pl & Clinton St,6
2418,4196.01,2692.0,40.679822087,-73.93461144,Lewis Ave & Fulton St,13
2419,4196.05,12064.0,40.68012,-73.93168,Chauncey St & Stuyvesant Ave,13
2420,4199.07,7077.0,40.680092336223886,-73.97118045900022,Bergen St & Carlton Ave,15
2421,4199.12,25910.0,40.6809741,-73.9710097,Carlton Ave & Dean St,15
2422,4199.13,18149.0,40.67911856082165,-73.97176265716553,Carlton Ave & St Marks Ave,15
2423,4202.04,6736.0,40.6794327,-74.00785041,Richards St & Delavan St,6
2424,4203.04,1039.0,40.67945,-73.90474,Somers St & Broadway,27
2425,4205.06,11795.0,40.67890679,-73.94142771,Kingston Ave & Herkimer St,13
2426,4208.01,24144.0,40.678970070475735,-73.97855266928671,Sterling Pl & 5 Ave,15
2427,4212.01,2979.0,40.68018,-73.91136,MacDougal St & Rockaway Ave,27
2428,4214.03,26076.0,40.6809833854,-73.9500479759,Macon St & Nostrand Ave,13
2429,4217.02,29299.0,40.6802133,-73.98432695,Douglass St & 3 Ave,20
2430,4217.06,12503.0,40.67977,-73.9847,Degraw St & 3 Ave,6
2431,4220.02,4853.0,40.67922,-73.92192,Ralph Ave & Fulton St,27
2432,4222.02,22697.0,40.680342423,-73.9557689392,Lefferts Pl & Franklin Ave,15
2433,4225.14,35858.0,40.680611,-73.99475825,Carroll St & Smith St,6
2434,4228.02,13064.0,40.6794268,-73.9298911,Fulton St & Utica Ave,27
2435,4228.06,8164.0,40.68044,-73.92842,Chauncey St & Malcolm X Blvd,27
2436,4231.04,25512.0,40.6804836,-73.9646795,Underhill Ave & Pacific St,15
2437,4237.01,8348.0,40.6814598,-73.934903,Lewis Ave & Decatur St,13
2438,4237.02,9702.0,40.6800105,-73.938475,Albany Ave & Fulton St,13
2439,4243.01,9082.0,40.6812117,-74.00860912,Commerce St & Van Brunt St,6
2440,4244.06,4022.0,40.68139,-73.90756,Broadway & Furman Ave,27
2441,4246.02,12451.0,40.68078,-73.94613,MacDonough St & Marcy Ave,13
2442,4249.10,18734.0,40.68177810928762,-73.97988975048065,St Marks Pl & 4 Ave,20
2443,4253.02,4959.0,40.6814658848122,-73.91415685415268,Thomas S. Boyland St & Marion St,27
2444,4255.05,17546.0,40.68216564,-73.95399026,Hancock St & Bedford Ave,13
2445,4258.07,16911.0,40.68199044270703,-73.99079024791718,Degraw St & Hoyt St,6
2446,4261.03,4633.0,40.68143,-73.92565,Patchen Ave & Bainbridge St,27
2447,4263.12,27526.0,40.68186,-73.959432,Fulton St & Irving Pl,15
2448,4266.03,25055.0,40.6831164,-73.99785267,Clinton St & Union St,6
2449,4278.03,18753.0,40.682601,-73.938037,Marcus Garvey Blvd & Macon St,13
2450,4281.08,45177.0,40.680944723477296,-73.97567331790923,Bergen St & Flatbush Ave,15
2451,4285.09,11440.0,40.68319988172761,-73.91166642308235,Rockaway Ave & Bainbridge St,27
2452,4290.06,15463.0,40.6827549,-73.98258555,Wyckoff St & 3 Ave,20
2453,4293.05,6279.0,40.68158,-73.91959,Chauncey St & Howard Ave,27
2454,4298.05,26272.0,40.6829151,-73.99318208,Degraw St & Smith St,6
2455,4301.04,6491.0,40.68374,-73.9261,Macon St & Patchen Ave,27
2456,4301.07,4999.0,40.68273,-73.92926,MacDonough St & Malcolm X Blvd,27
2457,4307.13,14792.0,40.6828003,-73.99990419,President St & Henry St,6
2458,4310.06,12264.0,40.68282,-73.93488,Macon St & Lewis Ave,13
2459,4317.05,4818.0,40.68281,-73.90623,Bushwick Ave & Furman Ave,27
2460,4319.07,28738.0,40.6823687,-73.944118,Halsey St & Tompkins Ave,13
2461,4322.06,35590.0,40.68256425759694,-73.9798977971077,Bergen St & 4 Ave,20
2462,4325.03,3558.0,40.68491,-73.91493,Thomas S. Boyland St & Macon St,27
2463,4327.09,18397.0,40.68402,-73.94977,Putnam Ave & Nostrand Ave,13
2464,4330.09,6679.0,40.6843549,-73.98901629,Hoyt St & Warren St,20
2465,4334.02,7134.0,40.68494,-73.92299,Halsey St & Ralph Ave,27
2466,4336.01,15892.0,40.6845683,-73.95881081,Monroe St & Classon Ave,15
2467,4339.01,18854.0,40.6849894,-73.99440329,Butler St & Court St,6
2468,4342.04,13412.0,40.68487,-73.9293,Hancock St & Malcolm X Blvd,27
2469,4345.11,40345.0,40.68323865460341,-73.96599590778351,Fulton St & Waverly Ave,15
2470,4348.07,20738.0,40.6830456,-74.00348559,Carroll St & Columbia St,6
2471,4354.05,31528.0,40.68539567,-73.97431458,S Portland Ave & Hanson Pl,20
2472,4354.07,33901.0,40.68382604,-73.97632328,Atlantic Ave & Fort Greene Pl,20
2473,4357.01,6296.0,40.68458,-73.90925,Moffat St & Bushwick,27
2474,4362.04,22635.0,40.6853761,-73.98302136,Pacific St & Nevins St,20
2475,4366.01,8630.0,40.68565,-73.91564,Halsey St & Broadway,27
2476,4366.10,5905.0,40.68332,-73.91711,Decatur St & Saratoga Ave,27
2477,4368.05,41386.0,40.6851443,-73.95380904,Monroe St & Bedford Ave,13
2478,4371.01,26640.0,40.68542400997018,-73.99127773940563,Warren St & Smith St,20
2479,4374.01,4842.0,40.68512559515415,-74.02535319328308,Picnic Point,6
2480,4375.02,5762.0,40.68609,-73.92628,Jefferson Ave & Patchen Ave,27
2481,4377.04,25745.0,40.68488,-73.96304,Cambridge Pl & Gates Ave,15
2482,4380.08,19387.0,40.6847514,-73.99917254,Henry St & Degraw St,6
2483,4383.06,11506.0,40.68454,-73.9322,Hancock St & Stuyvesant Ave,13
2484,4386.05,25580.0,40.68415748,-73.96922273,Fulton St & Clermont Ave,15
2485,4392.04,26458.0,40.6851532,-73.94111,Putnam Ave & Throop Ave,13
2486,4395.07,65258.0,40.68506807308177,-73.97790759801863,Hanson Pl & Ashland Pl,20
2487,4399.03,5394.0,40.68652,-73.91321,Eldert St & Bushwick Ave,27
2488,4404.10,21991.0,40.6849668,-73.98620772,Bond St & Bergen St,20
2489,4408.07,6029.0,40.68452,-73.92011,Macon St & Howard Ave,27
2490,4413.08,20138.0,40.686371,-73.99383324,Warren St & Court St,6
2491,4416.10,10408.0,40.68713,-73.93008,Madison St & Malcolm X Blvd,13
2492,4419.03,25942.0,40.68650065,-73.96563307,Washington Ave & Greene Ave,15
2493,4422.04,13178.0,40.6859296,-74.00242364,Columbia St & Degraw St,6
2494,4422.05,10821.0,40.68763155,-74.0016256,Columbia St & Kane St,6
2495,4425.02,18307.0,40.686312,-73.935775,Lewis Ave & Madison St,13
2496,4428.02,24434.0,40.68753406,-73.97265183,Cumberland St & Lafayette Ave,20
2497,4432.10,6844.0,40.6882,-73.90798,Central Ave & Decatur St,27
2498,4434.06,26150.0,40.686203,-73.944694,Monroe St & Tompkins Ave,13
2499,4437.01,27026.0,40.68683208,-73.9796772,3 Ave & Schermerhorn St,20
2500,4437.09,23463.0,40.68737247650719,-73.98176059126854,Nevins St & Schermerhorn St,20
2501,4440.02,12749.0,40.68706579875912,-74.01675585121666,Yankee Ferry Terminal,6
2502,4441.06,7474.0,40.68663,-73.9168,Broadway & Hancock St,27
2503,4446.01,47974.0,40.6867443,-73.99063168,Bergen St & Smith St,20
2504,4446.03,22722.0,40.687880939612775,-73.98939281702042,Pacific St & Smith St,20
2505,4446.05,16097.0,40.6864442,-73.98759104,Dean St & Hoyt St,20
2506,4450.06,8843.0,40.68705,-73.92338,Putnam Ave & Ralph Ave,27
2507,4452.01,28303.0,40.68900443,-73.96023854,Lafayette Ave & Classon Ave,15
2508,4452.03,32534.0,40.68676793,-73.95928168,Lexington Ave & Classon Ave,15
2509,4455.10,30981.0,40.68825516598005,-73.99545192718506,Congress St & Clinton St,6
2510,4455.11,26469.0,40.6861758,-73.99645295,Kane St & Clinton St,6
2511,4458.06,7460.0,40.68834,-73.93306,Stuyvesant Ave & Gates Ave,13
2512,4461.01,28362.0,40.68764484,-73.96968902,Clermont Ave & Lafayette Ave,15
2513,4461.04,48001.0,40.68940747,-73.96885458,DeKalb Ave & Vanderbilt Ave,15
2514,4467.03,11214.0,40.686722,-73.938988,Monroe St & Marcus Garvey Blvd,13
2515,4470.09,55115.0,40.68700231292619,-73.97664964199066,Lafayette Ave & Ft Greene Pl,20
2516,4474.01,6005.0,40.68858,-73.91227,Halsey St & Evergreen Ave,27
2517,4476.03,24954.0,40.6900815,-73.947915,Marcy Ave & Lafayette Ave,13
2518,4479.06,34762.0,40.6896218879,-73.9830426872,Bond St & Fulton St,20
2519,4479.10,50171.0,40.6886263,-73.9851911,Schermerhorn St & Hoyt St,20
2520,4483.10,16188.0,40.68822,-73.91966,Broadway & Madison St,27
2521,4488.08,42144.0,40.6902375,-73.99203074,Court St & State St,20
2522,4491.09,8635.0,40.68814,-73.92693,Monroe St & Patchen Ave,27
2523,4494.04,23115.0,40.68851534,-73.9647628,Lafayette Ave & St James Pl,15
2524,4497.09,13074.0,40.6893952,-73.9995126,Congress St & Hicks St,6
2525,4500.07,7946.0,40.68973,-73.93353,Lexington Ave & Stuyvesant Ave,13
2526,4507.07,8351.0,40.68906,-73.90506,Wilson Ave & Moffat St,27
2527,4510.04,18183.0,40.6894932,-73.942061,Greene Ave & Throop Ave,13
2528,4513.06,39253.0,40.689888,-73.981013,DeKalb Ave & Hudson Ave,20
2529,4513.09,16615.0,40.690065,-73.978776,Ashland Pl & Dekalb Ave,20
2530,4517.03,10193.0,40.68989,-73.91458,Jefferson Ave & Evergreen Ave,27
2531,4519.02,27905.0,40.6883337,-73.950916,Greene Ave & Nostrand Ave,13
2532,4519.04,18624.0,40.69072549,-73.95133465,Kosciuszko St & Nostrand Ave,13
2533,4522.07,26913.0,40.68917,-73.9886,State St & Smith St,20
2534,4526.01,20018.0,40.69047,-73.923511,Grove St & Broadway,27
2535,4528.01,30674.0,40.69064807082943,-73.95746178925037,DeKalb Ave & Franklin Ave,13
2536,4531.05,36798.0,40.69089272,-73.99612349,Henry St & Atlantic Ave,20
2537,4534.06,1613.0,40.6904,-73.9277,Lexington Ave & Patchen Ave,10
2538,4543.07,10928.0,40.68995,-73.9365,Lewis Ave & Greene Ave,13
2539,4546.04,36523.0,40.68981035,-73.97493121,DeKalb Ave & S Portland Ave,20
2540,4546.05,26682.0,40.6917823,-73.9737299,Washington Park,20
2541,4550.05,8292.0,40.68929,-73.90951,Central Ave & Covert St,27
2542,4553.04,29456.0,40.69128258,-73.9452416,Kosciuszko St & Tompkins Ave,13
2543,4556.08,7929.0,40.69068758614303,-73.98347854614258,Albee Square W & Fulton St,20
2544,4560.01,10571.0,40.69122,-73.91693,Madison St & Evergreen Ave,27
2545,4565.07,34037.0,40.6910363748993,-73.99201065301895,Schermerhorn St & Court St,20
2546,4568.01,10344.0,40.692,-73.92617,Van Buren St & Broadway,10
2547,4576.11,7568.0,40.6919925157634,-73.9325501024723,Lafayette Ave & Stuyvesant Ave,10
2548,4582.08,4342.0,40.690434,-73.903737,Knickerbocker Ave & Moffat St,5
2549,4587.02,7989.0,40.69178,-73.97877,Willoughby St & Ashland Pl,20
2550,4590.01,17780.0,40.69231660719192,-74.01486575603485,Soissons Landing,19
2551,4591.04,9547.0,40.69055,-73.91181,Central Ave & Weirfield St,27
2552,4596.05,34540.0,40.69221589,-73.9842844,Duffield St & Willoughby St,20
2553,4596.09,40224.0,40.69236178,-73.98631746,Lawrence St & Willoughby St,20
2554,4600.09,10995.0,40.69146,-73.92146,Bushwick Ave & Linden St,27
2555,4605.04,37846.0,40.69239502,-73.99337909,Clinton St & Joralemon St,20
2556,4608.01,14463.0,40.69329,-73.92852,Broadway & Kosciuszko St,10
2557,4611.03,44954.0,40.69196035,-73.96536851,Willoughby Ave & Hall St,15
2558,4614.04,43884.0,40.69165183,-73.9999786,Atlantic Ave & Furman St,6
2559,4615.01,4334.0,40.69338,-73.90061,Wyckoff Ave & Cooper Ave,5
2560,4617.01,14126.0,40.69237074,-73.93705428,Lewis Ave & Kosciuszko St,13
2561,4620.02,30923.0,40.69308257,-73.97178913,Adelphi St & Myrtle Ave,20
2562,4623.02,8152.0,40.693,-73.90824,Knickerbocker Ave & Halsey St,5
2563,4628.05,38083.0,40.69196566,-73.9813018,Willoughby St & Fleet St,20
2564,4628.07,27382.0,40.693534,-73.981909,Myrtle Ave & Fleet Pl,20
2565,4632.10,13480.0,40.69296,-73.91605,Central Ave & Woodbine St,27
2566,4634.02,15929.0,40.69331716,-73.95381995,Willoughby Ave & Walworth St,13
2567,4637.06,46863.0,40.69241829257847,-73.98949474096298,Fulton St & Adams St,20
2568,4637.07,17890.0,40.695,-73.98917,Johnson St & Brooklyn Bridge Blvd,20
2569,4640.01,15456.0,40.69356,-73.92524,Bushwick Ave & Harman St,10
2570,4645.04,17917.0,40.69400964865994,-73.99465128779411,Henry St & Remsen St,20
2571,4645.09,33995.0,40.69512845,-73.99595065,Hicks St & Montague St,20
2572,4648.03,9062.0,40.6938,-73.93114,Malcolm X Blvd & DeKalb Ave,10
2573,4651.02,49578.0,40.693261,-73.968896,Clinton Ave & Myrtle Ave,20
2574,4654.01,9836.0,40.69517,-73.90311,Norman St & Wyckoff Ave,5
2575,4656.03,19470.0,40.6933982,-73.939877,Pulaski St & Marcus Garvey Blvd,13
2576,4659.02,16097.0,40.69327018,-73.97703874,Myrtle Ave & St Edwards St,20
2577,4663.02,7575.0,40.69385,-73.90974,Knickerbocker Ave & Hancock St,5
2578,4663.06,9493.0,40.69545,-73.91164,Putnam Ave & Knickerbocker Ave,5
2579,4665.02,23805.0,40.69425403,-73.94626915,Willoughby Ave & Tompkins Ave,13
2580,4668.08,23663.0,40.69474881,-73.98362464,Johnson St & Gold St,20
2581,4672.01,7186.0,40.69543,-73.9196,Menahan St & Central Ave,10
2582,4677.01,18909.0,40.69597683,-73.99014892,Cadman Plaza E & Tillary St,20
2583,4677.06,34045.0,40.6942715,-73.9923272,Montague St & Clinton St,20
2584,4680.05,10412.0,40.69502,-73.92825,Bushwick Ave & Dekalb Ave,10
2585,4683.02,37265.0,40.69363137,-73.96223558,Emerson Pl & Myrtle Ave,15
2586,4687.03,1512.0,40.69559,-73.89927,Cypress Ave & St Felix Ave,5
2587,4689.03,21750.0,40.69544,-73.93223,Suydam St & Broadway,10
2588,4689.08,9648.0,40.69465,-73.9343,Stuyvesant Ave & Hart St,10
2589,4692.01,16398.0,40.69573398,-73.97129668,Clermont Ave & Park Ave,20
2590,4695.04,9469.0,40.69467,-73.90663,Irving Ave & Halsey St,5
2591,4697.01,10115.0,40.69622937,-73.94371094,Throop Ave & Myrtle Ave,13
2592,4700.06,9328.0,40.69608941,-73.97803415,Park Ave & St Edwards St,20
2593,4707.03,14835.0,40.69539817,-73.94954908,Myrtle Ave & Marcy Ave,13
2594,4707.04,14363.0,40.69527008,-73.95238108,Nostrand Ave & Myrtle Ave,13
2595,4710.06,3811.0,40.695065,-73.987167,Jay St & Tech Pl,20
2596,4713.01,9000.0,40.69676,-73.92302,Central Ave & Himrod St,10
2597,4715.01,12308.0,40.694546087246025,-73.95801365375519,Franklin Ave & Myrtle Ave,13
2598,4718.08,20492.0,40.69535693320225,-73.99344027042389,Pierrepont St & Monroe Pl,20
2599,4719.04,5352.0,40.69715,-73.8936,St Felix Ave & 61 St,5
2600,4721.01,11410.0,40.69671,-73.92807,Cedar St & Evergreen Ave,10
2601,4724.03,27157.0,40.69610226,-73.96751037,Washington Ave & Park Ave,20
2602,4727.06,2168.0,40.69662,-73.90056,Summerfield St & Cypress Ave,5
2603,4729.01,20004.0,40.69681963,-73.93756926,Myrtle Ave & Lewis Ave,10
2604,4732.04,17512.0,40.69580705,-73.97355569,Carlton Ave & Park Ave,20
2605,4732.08,23483.0,40.697787,-73.973736,Carlton Ave & Flushing Ave,20
2606,4735.03,7060.0,40.69811,-73.90904,Putnam Ave & Wyckoff Ave,5
2607,4735.16,6078.0,40.6972,-73.90674,Hancock St & Wyckoff Ave,5
2608,4743.04,6956.0,40.69714,-73.91566,Linden St & Knickerbocker Ave,5
2609,4748.07,30282.0,40.69623297129316,-73.99142056703568,Clinton St & Tillary St,20
2610,4751.01,13179.0,40.697842,-73.926241,Cedar St & Myrtle Ave,10
2611,4756.04,18310.0,40.698458,-73.997178,Brooklyn Bridge Park - Pier 2,20
2612,4757.06,1108.0,40.69723,-73.89811,Seneca Ave & Decatur St,5
2613,4759.02,23119.0,40.69757,-73.93098,Willoughby Ave & Myrtle Ave,10
2614,4762.04,18488.0,40.69794,-73.96986848,Clinton Ave & Flushing Ave,20
2615,4762.05,31439.0,40.69795031569544,-73.97077560424805,Flushing Ave & Vanderbilt Ave,20
2616,4765.07,2350.0,40.69812,-73.90271,Cypress Ave & George St,5
2617,4768.02,14208.0,40.698617,-73.941342,Park Ave & Marcus Garvey Blvd,10
2618,4771.07,806.0,40.697926,-73.97663,N Portland Ave & Flushing Ave,20
2619,4775.01,8460.0,40.698,-73.9127,Irving Ave & Palmetto St,5
2620,4781.03,13296.0,40.69766564,-73.98476437,Concord St & Bridge St,20
2621,4781.05,17049.0,40.698477,-73.98384,Nassau St & Duffield St,20
2622,4784.02,10934.0,40.698568,-73.918877,Greene Av & Myrtle Av,10
2623,4789.03,48767.0,40.69760127,-73.99344559,Clark St & Henry St,20
2624,4792.03,14997.0,40.700003,-73.92834,Central Ave & Starr Street,10
2625,4798.02,5829.0,40.69922,-73.89795,Forest Ave & Summerfield St,5
2626,4798.10,2404.0,40.6988,-73.9007,Stephen St & Seneca Ave,5
2627,4801.04,24500.0,40.697481,-73.935877,Melrose St & Broadway,10
2628,4804.02,29902.0,40.69985,-73.97141,Dock 72 Way & Market St,20
2629,4807.02,9009.0,40.70068,-73.90742,Madison St & Cypress Ave,5
2630,4812.02,15710.0,40.69839895,-73.98068914,Nassau St & Navy St,20
2631,4812.04,25270.0,40.699569,-73.979827,Sands St Gate,20
2632,4816.02,4196.0,40.69943,-73.91337,Myrtle Ave & Linden St,5
2633,4816.05,5981.0,40.69905,-73.91516,Myrtle Ave & Grove St,5
2634,4818.02,521.0,40.69928,-73.953259,Nostrand Ave & Flushing Ave,13
2635,4818.03,13303.0,40.70029511,-73.95032283,Union Ave & Wallabout St,13
2636,4821.03,28299.0,40.700119,-73.9862,Sands St & Jay St,20
2637,4821.06,25952.0,40.69991755,-73.98971773,Cadman Plaza E & Red Cross Pl,20
2638,4821.10,17562.0,40.70076308326151,-73.98869812488556,Adams St & Prospect St,20
2639,4824.03,20762.0,40.699304,-73.923044,Stockholm St & Wilson Ave,10
2640,4826.04,375.0,40.6991049,-73.960633406,Wallabout St & Kent Ave,1
2641,4829.01,22247.0,40.70037867,-73.99548059,Columbia Heights & Cranberry St,20
2642,4830.02,2147.0,40.70055,-73.8943,61 St & 60 Ln,5
2643,4832.07,8179.0,40.70112,-73.93039,Central Ave & Melrose St,10
2644,4837.03,4201.0,40.69969,-73.9022,Centre St & Seneca Ave,5
2645,4840.06,15830.0,40.70099,-73.93921,Beaver St & Fayette St,10
2646,4843.01,12812.0,40.6999974843885,-73.97440128028393,5 St & Market St,20
2647,4846.01,36878.0,40.70122128,-74.01234218,South St & Whitehall St,19
2648,4847.03,27241.0,40.699871408829885,-73.91171872615814,Wyckoff Ave & Gates Ave,5
2649,4850.04,14013.0,40.69957608,-73.94708417,Tompkins Ave & Hopkins St,13
2650,4853.06,11058.0,40.70133448066992,-73.98471236228943,Bridge St & York St,20
2651,4856.05,12898.0,40.70108,-73.9179,Irving Ave & Harman St,10
2652,4861.05,19990.0,40.7003,-73.991581,Henry St & Middagh St,20
2653,4862.04,4643.0,40.70117,-73.8904,Myrtle Ave & 65 St,5
2654,4862.07,2791.0,40.69953,-73.88873,Cooper Ave & 65 Pl,5
2655,4864.09,24643.0,40.70166,-73.92754,Wilson Ave & Troutman St,10
2656,4871.02,6536.0,40.70067,-73.89907,71 Ave & Myrtle Ave,5
2657,4873.08,15400.0,40.70106,-73.93318,Evergreen Ave & Noll St,10
2658,4880.11,7089.0,40.70183,-73.90625,Madison St & Seneca Ave,5
2659,4883.03,22318.0,40.7016657,-73.9437303,Broadway & Whipple St,10
2660,4889.06,23744.0,40.701907,-74.013942,Bus Slip & State St,19
2661,4890.11,8058.0,40.70113,-73.91422,Menahan St & Wyckoff Ave,5
2662,4895.03,35888.0,40.702461,-73.986842,Front St & Jay St,20
2663,4895.09,49107.0,40.70140317257725,-73.98672670125961,Jay St & York St,20
2664,4895.15,12927.0,40.70140463410644,-73.98768022656441,Pearl St & York St,20
2665,4898.02,15483.0,40.7027,-73.92095,Irving Ave & DeKalb Ave,10
2666,4903.08,40237.0,40.70277159,-73.99383605,Old Fulton St,20
2667,4903.09,34448.0,40.702709,-73.99253,Dock St & Front St,20
2668,4904.03,2063.0,40.70204,-73.89288,Cypress Hills St & Otto Rd,5
2669,4906.07,13378.0,40.702997,-73.92997,George St & Wilson Ave,10
2670,4912.10,8988.0,40.70229,-73.90145,Catalpa Ave & Woodward Ave,5
2671,4914.03,15440.0,40.70076,-73.93641,Bushwick Ave & Forrest St,10
2672,4920.13,3216.0,40.70188858913366,-74.01089876890182,South St & Broad St,19
2673,4921.04,3227.0,40.70157340873792,-73.90876293182373,Cypress Ave & Palmetto St,5
2674,4927.04,17052.0,40.70224,-73.982578,Front St & Gold St,20
2675,4931.05,20161.0,40.703545,-73.917775,Wyckoff Av & Stanhope St,10
2676,4933.03,209.0,40.702753,-73.953168,Marcy Ave & Lynch St,1
2677,4936.21,35537.0,40.70378167354831,-73.99073392152786,Main St & Plymouth St,20
2678,4939.07,23708.0,40.702013,-73.923769,Suydam St & Knickerbocker Ave,10
2679,4945.06,3466.0,40.70311,-73.89547,Fresh Pond Rd & 69 Ave,5
2680,4947.04,10803.0,40.702831,-73.9333,Central Ave & Flushing Ave,10
2681,4953.04,47937.0,40.70355377,-74.00670227,South St & Gouverneur Ln,19
2682,4954.07,7183.0,40.70408,-73.90408,Madison St & Woodward Ave,5
2683,4956.02,13115.0,40.7031724,-73.940636,Humboldt St & Varet St,10
2684,4962.01,33326.0,40.70463334,-74.01361706,Broadway & Battery Pl,19
2685,4962.02,19138.0,40.70366170524135,-74.0131813287735,Whitehall St & Bridge St,19
2686,4962.08,18026.0,40.70365182,-74.01167797,Broad St & Bridge St,19
2687,4963.13,7123.0,40.70461,-73.91054,Menahan St & Seneca Ave,5
2688,4965.01,7407.0,40.70411791,-73.94818595,Lorimer St & Broadway,1
2689,4968.03,32064.0,40.70296934155272,-73.98469090461731,Bridge St & Water St,20
2690,4971.01,9380.0,40.704876,-73.919911,Hart St & Wyckoff Ave,10
2691,4977.03,3264.0,40.70389,-73.89116,65 St & Otto Rd,5
2692,4979.07,17467.0,40.704425,-73.92836,Knickerbocker Ave & George St,10
2693,4982.02,388.0,40.705774,-73.963252,Taylor St & Bedford Ave,1
2694,4985.09,1690.0,40.70497,-73.89965,60 Pl & 67 Ave,5
